Timestamp,Open,High,Low,Close,Volume
3/19/2024 17:00,64971.99,65756,64630.14,64868.01,4771.66326
3/19/2024 18:00,64868.01,64943.39,64200,64716.59,2590.3836
3/19/2024 19:00,64716.58,65306.72,64386.3,64391.99,2149.30673
3/19/2024 20:00,64392,64500.12,63547.38,63770.38,3040.28115
3/19/2024 21:00,63770.37,64109.98,63534.12,63952.01,1385.92956
3/19/2024 22:00,63952.01,64036.5,62461.58,62633.96,3308.59823
3/19/2024 23:00,62633.97,62812.24,61555,61937.4,4617.31149
3/20/2024 0:00,61937.41,63386.14,61840,63230.02,4342.78342
3/20/2024 1:00,63230.02,63240,61885,62374.86,3539.3119
3/20/2024 2:00,62374.87,63035.41,62226.61,62881.4,2810.54782
3/20/2024 3:00,62881.4,63466.21,61666,61860.81,3567.47986
3/20/2024 4:00,61860.82,62341.1,61111,61646.91,5127.50541
3/20/2024 5:00,61646.91,61774.25,60775,61549.53,4731.37482
3/20/2024 6:00,61549.54,62033.53,61520.64,61749.99,2582.5745
3/20/2024 7:00,61750,63198.83,61724.79,62957.85,3963.65077
3/20/2024 8:00,62957.85,63295,62668.8,62684.71,3392.83957
3/20/2024 9:00,62684.71,63369.58,62640,63215.9,2699.96209
3/20/2024 10:00,63215.91,63289.15,62841.1,63041.1,1833.64396
3/20/2024 11:00,63041.09,63957.74,62973.15,63392.94,3175.41018
3/20/2024 12:00,63392.95,64353.57,63175.17,64056.07,3806.14567
3/20/2024 13:00,64056.07,64059.59,63066.6,63608.83,3240.34892
3/20/2024 14:00,63608.83,64330,63453.01,64227.38,3474.01266
3/20/2024 15:00,64227.38,64395,63400.01,63600.37,4056.89317
3/20/2024 16:00,63600.37,63790,62022,63103.63,5770.15508
3/20/2024 17:00,63103.63,64776.72,62841.11,64107.58,5445.74262
3/20/2024 18:00,64107.58,65470,63952.39,65414.93,4302.3525
3/20/2024 19:00,65414.93,66000,65100.3,65784.46,4042.14942
3/20/2024 20:00,65784.47,67793,65656.41,67057.56,6047.75768
3/20/2024 21:00,67057.56,67899.99,66913.93,67676.15,3381.99515
3/20/2024 22:00,67676.15,68100,67355.21,67681.94,2784.95762
3/20/2024 23:00,67681.94,68050.72,67424.11,67840.51,2300.99113
3/21/2024 0:00,67840.51,68240.47,67430,67656,2922.10611
3/21/2024 1:00,67656.01,67951.15,67656,67796.93,1712.23034
3/21/2024 2:00,67796.94,67932.6,67500,67531.96,1730.15348
3/21/2024 3:00,67531.96,67740,66340,66654.45,3183.54058
3/21/2024 4:00,66654.46,66948,66479.46,66719.99,2173.60177
3/21/2024 5:00,66719.99,67082.06,66072.2,67009.51,2339.47726
3/21/2024 6:00,67009.51,67330,66911.27,66980.01,1916.09621
3/21/2024 7:00,66980.01,67324,66920.7,66985.19,1346.64031
3/21/2024 8:00,66985.19,67659.53,66980,67283.55,2334.4347
3/21/2024 9:00,67283.54,67360,66650,66843.96,1937.5788
3/21/2024 10:00,66843.96,67020,66660,66966.84,1182.47318
3/21/2024 11:00,66966.83,67229.62,66740,67044,1371.65852
3/21/2024 12:00,67044.01,67469,67000,67244.01,1534.85792
3/21/2024 13:00,67244.01,67693.6,66620,66736.01,3275.81086
3/21/2024 14:00,66736.01,67395.2,66531.53,66860.07,2038.26807
3/21/2024 15:00,66860.07,66981.01,65885.96,66557.77,3395.32536
3/21/2024 16:00,66557.77,66826.75,66183.9,66791.93,1985.16397
3/21/2024 17:00,66791.93,67000,65666,65724.99,2748.887
3/21/2024 18:00,65724.99,65867.92,64871.01,65133.67,4029.80755
3/21/2024 19:00,65133.66,65568.56,64956.26,65223.74,3119.58995
3/21/2024 20:00,65223.73,65946.66,64529.01,65479.93,3705.33095
3/21/2024 21:00,65479.94,65730,65100,65653.97,1036.75324
3/21/2024 22:00,65653.98,65857.27,65343.23,65392.19,1369.35992
3/21/2024 23:00,65392.2,65624.13,65282,65501.27,968.33397
3/22/2024 0:00,65501.28,65985.44,65360,65794,1870.24114
3/22/2024 1:00,65793.99,65930,65212.73,65243.99,1560.27908
3/22/2024 2:00,65243.99,65717.19,65120.01,65644,1573.77753
3/22/2024 3:00,65644,66160,65570.89,65981.99,1855.84887
3/22/2024 4:00,65981.99,66288.02,65756.64,66144.85,1210.03178
3/22/2024 5:00,66144.85,66434.48,65938.34,66430.01,1112.9058
3/22/2024 6:00,66430.01,66649.62,66305.79,66448.08,1636.42496
3/22/2024 7:00,66448.08,66448.09,66124.5,66178.01,1046.28159
3/22/2024 8:00,66178.01,66363.1,65805.23,65858.68,1391.36805
3/22/2024 9:00,65858.68,66053.7,65344.41,65481.99,1549.15207
3/22/2024 10:00,65482,65600,64540.01,64656.37,2887.55684
3/22/2024 11:00,64656.37,64956,64065.72,64233.9,2536.68712
3/22/2024 12:00,64233.9,64674.06,63924.42,64260.51,2428.78925
3/22/2024 13:00,64260.51,64433.27,62820,63058.61,4779.54613
3/22/2024 14:00,63058.61,63465.3,62601.11,62739.99,4475.01124
3/22/2024 15:00,62739.99,64341.89,62634.58,63877.04,4095.69022
3/22/2024 16:00,63877.04,63883.97,62766.63,63270.62,3056.84037
3/22/2024 17:00,63270.61,63770.91,63260.01,63579.37,1877.78693
3/22/2024 18:00,63579.36,63974.12,63440,63745.83,1625.35844
3/22/2024 19:00,63745.84,64126.09,63440.29,63866.93,1913.16114
3/22/2024 20:00,63866.94,63978.86,63355.85,63501.66,1145.08174
3/22/2024 21:00,63501.67,63517.15,62260,62974,2900.41449
3/22/2024 22:00,62974,63236.03,62553.96,63022,1830.43155
3/22/2024 23:00,63022.01,63812,62985,63796.64,1123.71188
3/23/2024 0:00,63796.64,63804,63536.3,63571.99,973.70353
3/23/2024 1:00,63572,64334.25,63544,64111.63,1899.71273
3/23/2024 2:00,64111.63,64374.91,63739,63861.79,1166.53384
3/23/2024 3:00,63861.78,63866,63000,63556,1312.33055
3/23/2024 4:00,63556,64090,63506.5,63880.63,934.63001
3/23/2024 5:00,63880.62,64132.71,63720.76,64075.12,605.84805
3/23/2024 6:00,64075.13,64289.98,63984,64166,672.35298
3/23/2024 7:00,64166.01,64856.01,64162.02,64575.41,1460.39196
3/23/2024 8:00,64575.41,64857.14,64220,64521.99,1135.10972
3/23/2024 9:00,64522,64597.64,64186.21,64470,802.07123
3/23/2024 10:00,64470,64712.33,64204.09,64320.01,884.49724
3/23/2024 11:00,64320,64629.62,64234,64629.62,639.87361
3/23/2024 12:00,64629.61,64926.87,64537.75,64697.94,1088.91987
3/23/2024 13:00,64697.94,64721.4,64278.15,64596.06,1107.67413
3/23/2024 14:00,64596.06,65414.69,64387.45,65248,2066.92758
3/23/2024 15:00,65247.79,65350,64733.15,65104.05,1340.49966
3/23/2024 16:00,65104.06,65815.31,64892.25,65661.34,2093.03602
3/23/2024 17:00,65661.33,65999,65470.44,65652.7,1424.36914
3/23/2024 18:00,65652.7,65681.72,65270.01,65373.88,692.75822
3/23/2024 19:00,65373.88,65485.15,64786.25,64872.9,1058.3338
3/23/2024 20:00,64872.9,65118.2,64672.93,65009.78,677.42716
3/23/2024 21:00,65009.79,65199.97,64780,64944.69,442.70223
3/23/2024 22:00,64944.68,65050.72,64744.55,64747.86,474.50737
3/23/2024 23:00,64747.87,64810,63861.66,63990.01,1455.90346
3/24/2024 0:00,63990.02,64576.73,63954.85,64524,870.29259
3/24/2024 1:00,64524,64723.16,64380,64470,538.45739
3/24/2024 2:00,64470.01,64539.99,64170,64278.06,658.93709
3/24/2024 3:00,64278.05,64278.06,63922.85,63962.98,868.02748
3/24/2024 4:00,63962.98,64250,63772.29,64218,843.4309
3/24/2024 5:00,64218,64379.62,64103.33,64304.57,431.14367
3/24/2024 6:00,64304.57,64418.54,64086.19,64218.94,522.18944
3/24/2024 7:00,64218.93,64583.44,64027.77,64583.43,887.3597
3/24/2024 8:00,64583.44,65259.42,64476,65244,1825.98978
3/24/2024 9:00,65244,65251.99,64800,64880.02,927.0207
3/24/2024 10:00,64880.01,65368.66,64872,65098.01,862.8569
3/24/2024 11:00,65098.01,65349.56,64958,65334.01,873.86538
3/24/2024 12:00,65334,65783.88,65177.28,65646.77,1705.83907
3/24/2024 13:00,65646.76,65825,65262.8,65357.71,1308.27628
3/24/2024 14:00,65357.72,65925.19,65315.32,65649.99,1477.95869
3/24/2024 15:00,65650,65750.07,65433.22,65673.36,856.48235
3/24/2024 16:00,65673.36,65838.88,65177.38,65249.04,1202.84418
3/24/2024 17:00,65249.04,65539.01,64600.01,65345.99,2260.69649
3/24/2024 18:00,65345.99,66045.99,65340,65846.01,1923.39804
3/24/2024 19:00,65846.01,66041.67,65667.66,65843.02,1490.27069
3/24/2024 20:00,65843.02,66450,65730.6,66161.86,1944.75306
3/24/2024 21:00,66161.87,66666,66161.86,66530.01,1442.47129
3/24/2024 22:00,66530.01,67000,66480.01,66951.26,2145.20859
3/24/2024 23:00,66951.26,67628.69,66925.6,67209.99,3528.0104
3/25/2024 0:00,67210,67318.18,66503.97,66577.34,1749.90098
3/25/2024 1:00,66577.34,66997.01,66430,66556,1143.30913
3/25/2024 2:00,66556,66803.16,66385.06,66700.01,961.61426
3/25/2024 3:00,66700.01,67350,66575.76,67350,1256.64698
3/25/2024 4:00,67350,67533.33,67034.01,67505.99,1505.6807
3/25/2024 5:00,67506,67740,67264.11,67350,1504.72402
3/25/2024 6:00,67350,67400,66928.57,67149.99,1145.90651
3/25/2024 7:00,67150,67277.56,66710,66821.19,1030.90248
3/25/2024 8:00,66821.19,67200,66792.4,66938.67,1121.35609
3/25/2024 9:00,66938.68,67100,66747.65,67055.96,963.18355
3/25/2024 10:00,67055.96,67344.23,66840.9,66994.33,1181.44633
3/25/2024 11:00,66994.32,67020,66760,66810.15,1267.28922
3/25/2024 12:00,66810.15,67267.92,66780,67079.99,1117.7901
3/25/2024 13:00,67079.99,68000,66843.61,67984,2834.00376
3/25/2024 14:00,67984.01,69450,67677.45,69377.19,9198.98269
3/25/2024 15:00,69377.2,70000,69136.88,69792.05,5270.9542
3/25/2024 16:00,69792.06,70273,69440.18,70154.42,3937.65504
3/25/2024 17:00,70154.41,70844.44,70133.18,70559.09,3892.23798
3/25/2024 18:00,70559.08,70913.73,70364.8,70857.09,2325.51186
3/25/2024 19:00,70857.1,71000,70516.87,70960.89,2794.3952
3/25/2024 20:00,70960.89,71150,70684.84,70907.21,1846.42002
3/25/2024 21:00,70907.21,70941.1,69562.09,69853.57,2779.48822
3/25/2024 22:00,69853.58,70681.03,69850,70310,1460.9334
3/25/2024 23:00,70309.99,70469.99,69725.51,69880.01,1140.81214
3/26/2024 0:00,69880,70221.1,69732.8,69893,1197.13506
3/26/2024 1:00,69892.99,70323.79,69800,70284.19,1059.13894
3/26/2024 2:00,70284.19,70549.54,70045,70530,1200.78268
3/26/2024 3:00,70529.99,70606,70288,70423.11,985.82489
3/26/2024 4:00,70423.11,70665.83,70401.11,70600.83,797.28579
3/26/2024 5:00,70600.82,70609.17,70274.55,70300,933.54798
3/26/2024 6:00,70300,70616.64,70260.3,70616.01,986.18095
3/26/2024 7:00,70616.01,71561.1,70412.33,70486.38,3728.1966
3/26/2024 8:00,70486.38,70820,70268.66,70693.66,1845.31347
3/26/2024 9:00,70693.66,71280,70620,71142.23,1462.22622
3/26/2024 10:00,71142.24,71194.99,70865.73,70893.73,1466.58704
3/26/2024 11:00,70893.73,70906.72,70578,70693.16,1260.55387
3/26/2024 12:00,70693.17,71113.5,70524,71109.99,1464.34142
3/26/2024 13:00,71109.99,71136.63,70070,70389.99,2884.51845
3/26/2024 14:00,70389.99,70676.2,69280,70310,4822.42435
3/26/2024 15:00,70310.01,70348.05,69686.6,70250,1891.858
3/26/2024 16:00,70250.01,70499,69412,69729.99,2778.42627
3/26/2024 17:00,69729.99,70200,69502,70066.55,1525.7649
3/26/2024 18:00,70066.54,70400,69927.49,69932,1025.64281
3/26/2024 19:00,69931.99,70081.1,69445.97,69477.67,2297.9437
3/26/2024 20:00,69477.66,69872,69401.72,69827.76,982.28972
3/26/2024 21:00,69827.76,70197.05,69730,70000.68,819.80881
3/26/2024 22:00,70000.67,70280,69652.01,70249.22,810.82708
3/26/2024 23:00,70249.21,70305.33,69946.14,69988,707.76517
3/27/2024 0:00,69987.99,70700,69840,70619.99,1521.91332
3/27/2024 1:00,70619.99,70739.65,70170.67,70326.74,1197.48528
3/27/2024 2:00,70326.74,70588,70175,70575.94,830.42801
3/27/2024 3:00,70575.94,70687.73,70310.01,70387.99,822.87309
3/27/2024 4:00,70388,70487.37,70034.45,70190,1011.99578
3/27/2024 5:00,70190,70519.99,70154.37,70475.07,830.06961
3/27/2024 6:00,70475.06,70598,70164.46,70309.99,785.62602
3/27/2024 7:00,70310,70331.62,69640,69725.99,1565.71437
3/27/2024 8:00,69726,69991.71,69510,69547.91,1124.41606
3/27/2024 9:00,69547.91,70111,69407,70057.6,1641.41293
3/27/2024 10:00,70057.6,70200.4,69920,70112.01,1223.53867
3/27/2024 11:00,70112.01,70359.97,70021.1,70220.73,1182.41741
3/27/2024 12:00,70220.73,70375.39,69994.01,70186.18,1212.97579
3/27/2024 13:00,70186.17,71769.54,69645.04,69892,8425.75461
3/27/2024 14:00,69891.99,70218.08,68534.01,70050.74,8808.9635
3/27/2024 15:00,70050.74,70078.5,68868.59,68874,3881.76696
3/27/2024 16:00,68873.99,69310,68359.18,69244,3154.85859
3/27/2024 17:00,69244.01,69406,68600,68680.01,1536.70277
3/27/2024 18:00,68680.01,68925.6,68410,68475.61,1899.56324
3/27/2024 19:00,68475.6,68933.33,68468.01,68652,1505.42637
3/27/2024 20:00,68652.01,69163.01,68630,68906.02,1062.90397
3/27/2024 21:00,68906.01,69250,68900,68941.99,1093.45387
3/27/2024 22:00,68942,69441.4,68919.46,69440.14,1447.00718
3/27/2024 23:00,69440.15,69637.66,69072.4,69469.99,1352.08945
3/28/2024 0:00,69469.99,69980,69382,69682,1354.66941
3/28/2024 1:00,69682,69750.51,69300,69442.6,975.95051
3/28/2024 2:00,69442.6,69578.81,68903.62,69146.89,1106.63753
3/28/2024 3:00,69146.9,69373.13,69068,69290,785.488
3/28/2024 4:00,69290,69764.7,69280,69717.22,1037.41041
3/28/2024 5:00,69717.22,69939.42,69610,69714.2,794.00301
3/28/2024 6:00,69714.21,70400,69646,70363.74,1811.1137
3/28/2024 7:00,70363.74,70469.82,70192.71,70399.03,1282.6651
3/28/2024 8:00,70399.04,70865.58,70292.44,70578.1,2225.9795
3/28/2024 9:00,70578.1,70940.29,70527.36,70566,1444.05082
3/28/2024 10:00,70565.99,70848.8,70337.43,70800,1688.08225
3/28/2024 11:00,70800,70962.63,70521.11,70647.18,1414.60357
3/28/2024 12:00,70647.18,70850.7,70348.75,70839.16,1589.02255
3/28/2024 13:00,70839.15,71364.95,70397.96,70877.98,3338.63412
3/28/2024 14:00,70877.98,71552.06,70682.9,71537.97,3947.36294
3/28/2024 15:00,71537.97,71537.98,70974.96,71290.39,2460.72429
3/28/2024 16:00,71290.38,71320,70521.97,70686.95,1919.66798
3/28/2024 17:00,70686.96,70838.7,70450,70791.17,1044.25026
3/28/2024 18:00,70791.16,70975.99,70404,70550,1007.38486
3/28/2024 19:00,70550,70913.93,70482.33,70798.26,1228.56939
3/28/2024 20:00,70798.26,70876,70620.11,70674.08,749.73131
3/28/2024 21:00,70674.08,70906.5,70654.77,70781.81,598.94141
3/28/2024 22:00,70781.81,70882.17,70541.9,70848.01,784.63372
3/28/2024 23:00,70848,71074.03,70687.94,70780.6,849.45575
3/29/2024 0:00,70780.6,70827.99,70606,70735.8,571.19293
3/29/2024 1:00,70735.79,70916.16,70647.06,70790.01,723.48752
3/29/2024 2:00,70790.01,70815.8,70580.34,70619.27,710.7223
3/29/2024 3:00,70619.28,70714,70274.07,70442.22,1029.85551
3/29/2024 4:00,70442.23,70538.78,70286,70365.05,795.07163
3/29/2024 5:00,70365.05,70456.4,70176.97,70180.7,732.90036
3/29/2024 6:00,70180.71,70478,70025,70438.02,761.21616
3/29/2024 7:00,70438.01,70498.08,69746.33,69794,1726.56114
3/29/2024 8:00,69794.01,70084.01,69712,69932.99,1450.04436
3/29/2024 9:00,69933,70050,69566.2,69733.73,1028.49833
3/29/2024 10:00,69733.73,70125.95,69566,70108,1174.67292
3/29/2024 11:00,70108.01,70318,70062.11,70142.78,1055.44873
3/29/2024 12:00,70142.78,70299,69852.08,70150.01,1187.32733
3/29/2024 13:00,70150,70636.04,70050.54,70426.7,1265.39015
3/29/2024 14:00,70426.7,70500,70034.46,70061.83,1409.37716
3/29/2024 15:00,70061.83,70129.22,69009,69180,3181.87663
3/29/2024 16:00,69179.99,69591.43,69078.62,69176.47,1972.71473
3/29/2024 17:00,69176.46,69463.2,69100,69404.29,960.2293
3/29/2024 18:00,69404.29,69602,69322.02,69513.98,736.65387
3/29/2024 19:00,69513.98,69666,69360.6,69665.99,576.4681
3/29/2024 20:00,69665.99,69711.06,69530,69615.59,460.46997
3/29/2024 21:00,69615.59,69625.26,69290,69419.99,580.03323
3/29/2024 22:00,69420,69820.89,69419.99,69808,722.75182
3/29/2024 23:00,69807.99,69916.5,69746.09,69850.54,632.11935
3/30/2024 0:00,69850.53,69936.95,69710,69932.9,678.92298
3/30/2024 1:00,69932.89,70177.87,69826.36,69976.07,988.39393
3/30/2024 2:00,69976.08,70010,69838.24,69934,417.42063
3/30/2024 3:00,69934.01,70042.19,69750,69773.99,449.20847
3/30/2024 4:00,69774,70100,69755.98,70068.52,648.05245
3/30/2024 5:00,70068.51,70321.1,69866.67,70006.81,1010.83741
3/30/2024 6:00,70006.8,70098.39,69868.41,69960,575.979
3/30/2024 7:00,69960.01,70022.99,69852.08,69852.18,434.17434
3/30/2024 8:00,69852.18,70016,69811.37,69966.01,552.88099
3/30/2024 9:00,69966,70162.79,69907.87,70008.31,492.14412
3/30/2024 10:00,70008.32,70110.95,69940.08,70042.19,405.86018
3/30/2024 11:00,70042.19,70183.67,70042.19,70183.55,623.01928
3/30/2024 12:00,70183.54,70218.9,70090,70218.89,487.51039
3/30/2024 13:00,70218.89,70269.15,70075.78,70148.05,458.50059
3/30/2024 14:00,70148.04,70173.02,69985.3,70038.01,536.51794
3/30/2024 15:00,70038.01,70142.87,69925.87,69999.99,477.63036
3/30/2024 16:00,69999.99,70280.06,69900,70178.16,644.85144
3/30/2024 17:00,70178.17,70178.17,69999.98,70036.01,480.15482
3/30/2024 18:00,70036.02,70036.02,69881.17,69924.91,428.10577
3/30/2024 19:00,69924.91,69936.24,69670,69896.34,1011.07475
3/30/2024 20:00,69896.34,69896.35,69780,69812.5,357.3685
3/30/2024 21:00,69812.5,69850,69621.97,69722.08,417.93392
3/30/2024 22:00,69722.07,69834,69645.16,69720.91,527.92684
3/30/2024 23:00,69720.91,69779.3,69540,69582.18,540.14232
3/31/2024 0:00,69582.17,69963.45,69562.99,69872.29,963.49455
3/31/2024 1:00,69872.29,70098,69838.25,70043.54,1124.61403
3/31/2024 2:00,70043.53,70165.86,69950,69990.01,448.00123
3/31/2024 3:00,69990.01,70000,69764.71,69916.61,435.77737
3/31/2024 4:00,69916.6,70124.6,69874.54,70116.01,471.6206
3/31/2024 5:00,70116.01,70460,70049.99,70345.64,1631.95846
3/31/2024 6:00,70345.63,70395.36,70185.2,70215,749.52905
3/31/2024 7:00,70215,70340.15,70163.45,70301.73,637.99994
3/31/2024 8:00,70301.72,70470,70231.51,70266,670.14748
3/31/2024 9:00,70266,70308.57,70147.77,70225.32,348.08706
3/31/2024 10:00,70225.31,70312.94,70214.52,70267.12,386.25589
3/31/2024 11:00,70267.13,70426.47,70267.12,70369.99,569.18945
3/31/2024 12:00,70369.99,70606,70340.17,70500,875.34429
3/31/2024 13:00,70500,70759.1,70499.99,70585.99,1135.42895
3/31/2024 14:00,70585.99,70680,70442,70535.48,830.86428
3/31/2024 15:00,70535.48,70535.48,70289.72,70381.13,738.10256
3/31/2024 16:00,70381.13,70666,70321.86,70469.21,762.74413
3/31/2024 17:00,70469.21,70556.23,70440,70509.11,365.12099
3/31/2024 18:00,70509.11,71227.22,70440.49,70856.6,1636.42274
3/31/2024 19:00,70856.61,71145.97,70647.06,71023.5,948.18598
3/31/2024 20:00,71023.51,71119.93,70740,70840,685.35975
3/31/2024 21:00,70840,70941.17,70639.93,70856,732.46953
3/31/2024 22:00,70855.99,71070.93,70840.01,70970,735.39599
3/31/2024 23:00,70969.99,71366,70923.91,71280.01,1514.23003
4/1/2024 0:00,71280,71288.23,70844.14,71152.86,1116.65969
4/1/2024 1:00,71152.86,71172.08,70794.12,70819.25,882.38745
4/1/2024 2:00,70819.26,70902.8,70759.39,70866.98,628.48334
4/1/2024 3:00,70866.99,70880,70520.51,70588.01,733.28369
4/1/2024 4:00,70588.01,70648.83,70417.61,70429.99,749.62684
4/1/2024 5:00,70429.98,70515.6,69000,69167.48,3934.73092
4/1/2024 6:00,69167.47,69671.64,68888,69614.96,3472.40672
4/1/2024 7:00,69614.96,69786,69520,69594.94,1599.73414
4/1/2024 8:00,69594.94,69594.94,69165.35,69388.64,1853.67407
4/1/2024 9:00,69388.64,69616.65,69388.64,69395,995.46884
4/1/2024 10:00,69395,69577.14,69280.01,69554.01,924.22077
4/1/2024 11:00,69554,69799.98,69440,69460.01,1012.38114
4/1/2024 12:00,69460,69841.13,69400.69,69841.13,873.5717
4/1/2024 13:00,69841.13,70080,69654.22,69880,1739.02271
4/1/2024 14:00,69880,69933.93,68611.45,68906.07,3694.44969
4/1/2024 15:00,68906.07,69021.66,68161.48,68237.15,4703.8607
4/1/2024 16:00,68237.15,68784.53,68062.86,68566.16,2144.08693
4/1/2024 17:00,68566.17,68752.03,68201.12,68750.01,1663.95304
4/1/2024 18:00,68750,68980.25,68450,68927.1,1618.87824
4/1/2024 19:00,68927.1,69816.24,68884.91,69648.01,2915.61918
4/1/2024 20:00,69648.01,69785.34,69327.66,69730.06,1280.51944
4/1/2024 21:00,69730.06,69900,69552.1,69586,1013.73438
4/1/2024 22:00,69585.99,69853.87,69577.96,69711.79,1228.91818
4/1/2024 23:00,69711.8,69876.04,69634.7,69649.8,665.64859
4/2/2024 0:00,69649.81,69674.23,69040,69349.08,1454.31705
4/2/2024 1:00,69349.08,69600,69250,69391.12,796.88007
4/2/2024 2:00,69391.12,69417.23,66000,66996,8824.11958
4/2/2024 3:00,66996.01,67278.78,66509.68,66703.97,3652.23391
4/2/2024 4:00,66703.97,66940,66322.24,66592.08,2691.12885
4/2/2024 5:00,66592.09,66835.39,66120.75,66764.65,2534.68227
4/2/2024 6:00,66764.64,67120,66700,66866.97,1907.72996
4/2/2024 7:00,66866.97,66893.1,66446.22,66455.5,1694.86712
4/2/2024 8:00,66455.5,66705.08,66106.58,66240.02,2077.24037
4/2/2024 9:00,66240.02,66536.05,65746.2,66080.74,3504.04117
4/2/2024 10:00,66080.74,66280,65454.55,65984,2544.54657
4/2/2024 11:00,65984.01,66037.97,65075,65622.69,4910.76911
4/2/2024 12:00,65622.69,65834,65130.01,65345.59,2504.25447
4/2/2024 13:00,65345.58,65448.84,64588.58,65224.2,5329.13582
4/2/2024 14:00,65224.2,66249.83,65170,65702.31,5243.12798
4/2/2024 15:00,65702.31,66111.55,64666.81,64890,4588.52623
4/2/2024 16:00,64889.99,65750,64550,65543.91,3533.76175
4/2/2024 17:00,65543.91,65680,65275.42,65608.01,1846.64237
4/2/2024 18:00,65608.02,66050,65386.96,65811.01,2924.99067
4/2/2024 19:00,65811.01,66200,65779.23,65914.9,3176.02426
4/2/2024 20:00,65914.91,66120,65500.98,65650.43,2576.66574
4/2/2024 21:00,65650.42,65821.14,65200,65692.78,1942.47144
4/2/2024 22:00,65692.77,65933.76,65564.24,65815.96,773.09406
4/2/2024 23:00,65815.96,65830,65360,65463.99,768.57711
4/3/2024 0:00,65463.99,65610,64493.07,65387.99,4115.32826
4/3/2024 1:00,65388,65930.51,65090,65792.43,2368.5156
4/3/2024 2:00,65792.42,66052,65683.74,65906.49,1601.22687
4/3/2024 3:00,65906.49,66288.88,65764,66225.79,1266.0589
4/3/2024 4:00,66225.79,66478.59,66120,66320.41,1350.05763
4/3/2024 5:00,66320.41,66363.64,65920,66077.1,1214.21918
4/3/2024 6:00,66077.11,66377,66052,66350.79,881.64606
4/3/2024 7:00,66350.79,66483.87,66113.31,66135.99,1075.88661
4/3/2024 8:00,66135.98,66642.36,65990,66518.04,1982.33146
4/3/2024 9:00,66518.05,66637.43,66333,66484.58,1467.80154
4/3/2024 10:00,66484.57,66519.79,66020,66197.62,1502.92494
4/3/2024 11:00,66197.63,66224,65538.06,66059.76,1536.86632
4/3/2024 12:00,66059.75,66220,65729.73,65899.99,1284.22549
4/3/2024 13:00,65900,66020.83,65635.01,65804.01,1168.07952
4/3/2024 14:00,65804.01,66903.63,65804,66627.93,2936.82332
4/3/2024 15:00,66627.93,66648,65715.67,65836.01,1934.31631
4/3/2024 16:00,65836.02,66550,65790.21,66194.5,1953.60463
4/3/2024 17:00,66194.51,66376,65829.87,65952.01,1113.00368
4/3/2024 18:00,65952,66119.68,65451.62,66003.07,1784.2171
4/3/2024 19:00,66003.08,66150,65714.29,65784,1581.17411
4/3/2024 20:00,65784.01,65840,65531.92,65712.01,2058.69155
4/3/2024 21:00,65712,65935.48,65476.63,65918.71,1300.727
4/3/2024 22:00,65918.71,66243.05,65851.07,66140,1819.95061
4/3/2024 23:00,66140.01,66297.4,65950,65963.28,589.54109
4/4/2024 0:00,65963.27,66354.83,65824,66288,827.75629
4/4/2024 1:00,66288,66296,66020,66143.99,538.36643
