Timestamp,Open,High,Low,Close,Volume
7/18/2024 17:00,63904,63958.51,63508,63555.52,926.97908
7/18/2024 18:00,63555.52,63666,63335.99,63520.01,649.5109
7/18/2024 19:00,63520.01,63753.05,63238.48,63555,873.77287
7/18/2024 20:00,63555,63842.91,63438.21,63826.01,470.92587
7/18/2024 21:00,63826.01,63905.73,63751.36,63850,358.86578
7/18/2024 22:00,63849.99,64122.43,63714,64032,872.90778
7/18/2024 23:00,64032,64090,63956.5,63987.92,326.18289
7/19/2024 0:00,63987.92,64030.94,63551.11,63600,716.10287
7/19/2024 1:00,63599.99,63858.85,63300.67,63816,782.09534
7/19/2024 2:00,63815.99,63940,63643.76,63828,583.55442
7/19/2024 3:00,63828,64368.62,63813.98,64325,1080.21154
7/19/2024 4:00,64324.99,64383.9,64141.91,64141.92,487.34435
7/19/2024 5:00,64141.91,64249.32,64088.75,64164,538.72612
7/19/2024 6:00,64164,64486,64130.7,64210.01,971.74325
7/19/2024 7:00,64210,64210.01,63600,63694.01,2024.3496
7/19/2024 8:00,63694.01,63940.46,63409.01,63809,1125.87894
7/19/2024 9:00,63809,64117.64,63648.28,63700,1132.17322
7/19/2024 10:00,63700,64157.73,63640.2,63994.01,787.46136
7/19/2024 11:00,63994,64182.77,63935.12,64116,444.49966
7/19/2024 12:00,64115.99,64436,64043.37,64414,973.4921
7/19/2024 13:00,64414,65330.24,64005.57,65135.9,3428.7062
7/19/2024 14:00,65135.89,65888,65000.5,65747.04,3937.01703
7/19/2024 15:00,65747.04,65849.65,65268,65836.77,2009.41375
7/19/2024 16:00,65836.76,66510,65827.62,66419.43,3787.19198
7/19/2024 17:00,66419.43,66829.82,66248.01,66755.42,2108.9201
7/19/2024 18:00,66755.42,66804,66417.66,66787.99,1417.55076
7/19/2024 19:00,66788,67386,66787.99,67157.26,3785.52712
7/19/2024 20:00,67157.25,67221.17,66880.39,66931.8,1328.52392
7/19/2024 21:00,66931.81,67352.44,66889.2,66892.28,1082.11169
7/19/2024 22:00,66892.27,66992.01,66654,66721.19,627.58082
7/19/2024 23:00,66721.19,66904,66616.19,66660,474.55125
7/20/2024 0:00,66660.01,66822.22,66268.6,66419.88,1110.36312
7/20/2024 1:00,66419.87,66700.1,66222.46,66361.99,897.74675
7/20/2024 2:00,66361.99,66634.48,66323.8,66570.57,409.2246
7/20/2024 3:00,66570.57,66750,66556,66602.01,376.67343
7/20/2024 4:00,66602,66700,66475.48,66660.84,300.66163
7/20/2024 5:00,66660.84,66660.84,66436,66537.32,423.0256
7/20/2024 6:00,66537.31,66670.67,66500,66625.77,331.15889
7/20/2024 7:00,66625.76,66775.11,66525.36,66562.28,816.70901
7/20/2024 8:00,66562.27,66634.82,66458.83,66510.71,442.80044
7/20/2024 9:00,66510.72,66733.09,66475.08,66582.79,393.06698
7/20/2024 10:00,66582.78,66652.76,66485.67,66524.99,263.64261
7/20/2024 11:00,66525,66554.42,66474,66483.69,254.04237
7/20/2024 12:00,66483.69,66568.24,66470.78,66476.28,251.47887
7/20/2024 13:00,66476.28,66652.21,66273.62,66539.89,512.04
7/20/2024 14:00,66539.88,66700,66510,66590,316.8663
7/20/2024 15:00,66589.99,66832,66589.99,66825,485.36172
7/20/2024 16:00,66824.99,67054,66679.01,66804.91,730.32749
7/20/2024 17:00,66804.91,67598,66762,67403.01,2251.21795
7/20/2024 18:00,67403.01,67577.57,67218.52,67467.99,641.26719
7/20/2024 19:00,67467.99,67506.55,67137.78,67224,516.60219
7/20/2024 20:00,67224,67430.01,67223.99,67339.28,289.57206
7/20/2024 21:00,67339.28,67342.7,66790.9,67092.41,762.00279
7/20/2024 22:00,67092.4,67300,66861.99,67114,1315.24065
7/20/2024 23:00,67114,67200,67092,67139.96,295.8317
7/21/2024 0:00,67139.97,67322,66962,67066.02,527.61119
7/21/2024 1:00,67066.02,67436.22,67041.07,67276.33,368.52927
7/21/2024 2:00,67276.32,67396.73,67270,67287.01,343.61504
7/21/2024 3:00,67287.01,67375,67147.45,67171.33,233.27277
7/21/2024 4:00,67171.33,67220.52,67001,67040.01,377.39601
7/21/2024 5:00,67040,67100,66890,67046,354.37407
7/21/2024 6:00,67046,67093.42,66611.09,66721.99,751.28918
7/21/2024 7:00,66721.99,66820,66592.1,66701.99,474.97105
7/21/2024 8:00,66702,66892,66680,66796.01,387.86022
7/21/2024 9:00,66796,67017.08,66756.82,66976,385.32002
7/21/2024 10:00,66976,67062.77,66798.86,66798.87,319.5598
7/21/2024 11:00,66798.86,66879.99,66754,66879.99,243.08103
7/21/2024 12:00,66879.99,66987.13,66840,66928.02,280.84166
7/21/2024 13:00,66928.02,66961.91,66616,66760.01,475.72015
7/21/2024 14:00,66760.01,67392.68,66682,67290.76,1109.38081
7/21/2024 15:00,67290.75,67499.99,66971.48,67164,900.1294
7/21/2024 16:00,67164,67590,66952.21,67554,1210.47045
7/21/2024 17:00,67553.99,67713,66484.55,66648.01,1990.52655
7/21/2024 18:00,66648.01,67336.01,65777,66864.42,4758.02219
7/21/2024 19:00,66864.43,67712.99,66782.6,67422.02,1352.52988
7/21/2024 20:00,67422.03,68209.16,67274.69,67723.91,2235.07539
7/21/2024 21:00,67723.91,68298.02,67564.2,68193.99,1257.06915
7/21/2024 22:00,68194,68366.66,67934,68012,782.76272
7/21/2024 23:00,68012.01,68200,67888.77,68165.34,699.70391
7/22/2024 0:00,68165.35,68474.55,68036,68188.01,951.33104
7/22/2024 1:00,68188.01,68228.01,67762,67850.01,847.39629
7/22/2024 2:00,67850.01,68199.31,67753.72,68070.62,577.49338
7/22/2024 3:00,68070.63,68102,67836.62,67880.01,554.24338
7/22/2024 4:00,67880.01,67996.01,67760,67923.98,398.15619
7/22/2024 5:00,67923.99,67940.01,67520,67626.01,733.17693
7/22/2024 6:00,67626.01,67743.66,67122.22,67412,1070.91049
7/22/2024 7:00,67412,67412,67184.61,67236,748.40372
7/22/2024 8:00,67236.01,67399.98,67030,67080.48,716.00307
7/22/2024 9:00,67080.48,67427.22,66944.1,67427.22,691.8028
7/22/2024 10:00,67427.22,67524,67293.53,67422.01,573.01226
7/22/2024 11:00,67422.01,67599,67288,67516.01,490.35266
7/22/2024 12:00,67516.01,67697.11,67366.02,67697.11,596.37152
7/22/2024 13:00,67697.11,67952.39,66991.27,67098,1856.07368
7/22/2024 14:00,67098.01,67328,66616.68,66712,1952.17813
7/22/2024 15:00,66712,67190.01,66559.97,67063.87,1083.2501
7/22/2024 16:00,67063.87,67314.43,66798.36,67052,760.69468
7/22/2024 17:00,67052.01,67468,67010.01,67468,609.62069
7/22/2024 18:00,67467.99,67666,67322.5,67445.49,909.06939
7/22/2024 19:00,67445.49,68250,67366.63,68232.07,1630.44534
7/22/2024 20:00,68232.08,68256,67822,68124,964.40564
7/22/2024 21:00,68123.99,68166.01,67657.54,67841.6,769.4227
7/22/2024 22:00,67841.61,67854.81,67502.59,67635.01,788.00706
7/22/2024 23:00,67635.01,67642,67224.11,67532.01,1179.22189
7/23/2024 0:00,67532,67750.98,67449.65,67490.01,567.30486
7/23/2024 1:00,67490.01,67499.88,67183.98,67410.01,709.81321
7/23/2024 2:00,67410.01,67700,67248,67647.65,637.91527
7/23/2024 3:00,67647.65,67710.01,67439.22,67473.99,444.75372
7/23/2024 4:00,67473.98,67526.01,66936,66936,1046.14415
7/23/2024 5:00,66936.01,66945.48,66326,66428,1998.90677
7/23/2024 6:00,66428.01,66772.01,66386.38,66519.34,1335.70301
7/23/2024 7:00,66519.34,66644.01,66256.39,66576,1040.40214
7/23/2024 8:00,66576,66999,66518.51,66888,1454.03116
7/23/2024 9:00,66888,67166.01,66769.99,66938.2,1233.62913
7/23/2024 10:00,66938.19,67024.01,66814.23,66870.01,857.8283
7/23/2024 11:00,66870,66870.01,66454,66676.01,1246.21722
7/23/2024 12:00,66676,66756.01,66358.02,66504.68,1312.7216
7/23/2024 13:00,66504.69,66744.47,65962,66092.01,2529.47985
7/23/2024 14:00,66092,67349.03,65988,67227.8,2536.71832
7/23/2024 15:00,67227.81,67246.01,66333.33,66584.01,2278.69793
7/23/2024 16:00,66584.01,66780.01,65850,65857.99,1844.07069
7/23/2024 17:00,65858,66118.29,65744.94,65940.29,1593.59276
7/23/2024 18:00,65940.29,66105.32,65778,65860,957.71218
7/23/2024 19:00,65859.99,66062.01,65441.08,65536.01,2206.52582
7/23/2024 20:00,65536,65998.01,65472.54,65836.01,1642.73626
7/23/2024 21:00,65836,66049.99,65782,65872,579.4347
7/23/2024 22:00,65872,66043.47,65790,65917.99,678.7204
7/23/2024 23:00,65917.99,66054,65793.01,65936.01,673.09371
7/24/2024 0:00,65936,66146.01,65780,65784.7,522.47964
7/24/2024 1:00,65784.7,66114.21,65619.98,65666.01,636.47823
7/24/2024 2:00,65666.01,65928.01,65476.84,65878.16,672.37334
7/24/2024 3:00,65878.16,66111.5,65784.53,66052.71,601.26033
7/24/2024 4:00,66052.71,66072.01,65791.42,65860,571.42118
7/24/2024 5:00,65860.01,65914.49,65610,65814.01,673.83671
7/24/2024 6:00,65814.01,65999,65762.01,65898,585.65432
7/24/2024 7:00,65898,66080.01,65875.36,66078,597.02054
7/24/2024 8:00,66078,66470.01,66008,66437.01,1358.59552
7/24/2024 9:00,66437.01,66489.51,66301,66398.1,700.44001
7/24/2024 10:00,66398.1,66600,66343.87,66491.53,712.98523
7/24/2024 11:00,66491.53,66555,66340.31,66367.99,516.00526
7/24/2024 12:00,66368,66577,66146.7,66215.1,711.92853
7/24/2024 13:00,66215.09,66900,66200,66344,1375.29818
7/24/2024 14:00,66344,67102.01,66282.74,66760.01,1965.47257
7/24/2024 15:00,66760.01,66812,66093.99,66176,1849.25363
7/24/2024 16:00,66176,66490,65963.17,66394,1874.8924
7/24/2024 17:00,66394,66709.55,66315.44,66586.01,746.52051
7/24/2024 18:00,66586.01,66650,65715.17,65754,1507.77635
7/24/2024 19:00,65754,66102,65558.89,65652,1374.51802
7/24/2024 20:00,65652.01,66066.66,65648,66044.01,592.92725
7/24/2024 21:00,66044.01,66066.66,65130,65647.05,1510.33034
7/24/2024 22:00,65647.05,65670.01,65250,65288.01,816.72775
7/24/2024 23:00,65288.01,65470,65111,65376,608.36693
7/25/2024 0:00,65376.01,65620,65269.4,65514.8,952.32582
7/25/2024 1:00,65514.81,65514.81,64220.56,64478,4405.9622
7/25/2024 2:00,64477.99,64482,63950,64208.01,2378.6624
7/25/2024 3:00,64208,64288,63861,64093.59,1654.47865
7/25/2024 4:00,64093.58,64288,63800,64220,1441.22498
7/25/2024 5:00,64220,64348.94,64123.3,64263.01,868.15182
7/25/2024 6:00,64263.01,64369.05,64086.43,64324.01,647.68953
7/25/2024 7:00,64324,64390,64071.51,64134,1004.28015
7/25/2024 8:00,64134,64419.71,63878,64352.01,1572.60803
7/25/2024 9:00,64352.01,64480,64218.93,64306.71,604.3172
7/25/2024 10:00,64306.71,64314.01,63973.46,64165.68,834.35878
7/25/2024 11:00,64165.68,64284.01,64089.72,64096,1115.62453
7/25/2024 12:00,64096.01,64400,63900.24,64124,1628.67274
7/25/2024 13:00,64123.99,64360,63680,64050.01,1635.35293
7/25/2024 14:00,64050.01,64851.01,63456.7,64835,3075.72043
7/25/2024 15:00,64834.99,65005,64532,64790.88,1486.08773
7/25/2024 16:00,64790.89,65170,64630,64868,1348.249
7/25/2024 17:00,64868,65073.7,64764,65051.98,1284.16455
7/25/2024 18:00,65051.98,65187.82,64388.46,64568,2044.36801
7/25/2024 19:00,64568,65008,64401.73,64692.01,961.24821
7/25/2024 20:00,64692.01,65298.01,64425,65298.01,1321.35545
7/25/2024 21:00,65298.01,66000,65214,65838,1615.79585
7/25/2024 22:00,65838.01,66175.49,65639.89,65644,838.73111
7/25/2024 23:00,65644.01,65825.36,65630,65799.95,406.99924
7/26/2024 0:00,65799.95,66450.46,65722.63,66384,893.68777
7/26/2024 1:00,66384,66570.01,66193.69,66430.01,1195.77266
7/26/2024 2:00,66430.01,67198.99,66393.18,67014.01,2181.16059
7/26/2024 3:00,67014,67480,66933.56,67042.01,1521.10366
7/26/2024 4:00,67042,67117.28,66894,67075.83,809.06053
7/26/2024 5:00,67075.83,67100,66870.82,66924,612.58402
7/26/2024 6:00,66924.01,67160,66874.01,67062.01,697.81043
7/26/2024 7:00,67062.01,67190,66879.99,66890.56,1281.2061
7/26/2024 8:00,66890.56,67142.76,66890.56,67106.01,613.50309
7/26/2024 9:00,67106,67498,67085.77,67296.01,1270.55004
7/26/2024 10:00,67296.01,67410,67172.9,67304.01,678.93096
7/26/2024 11:00,67304,67366.31,67152,67322,448.52207
7/26/2024 12:00,67321.99,67410,67086.45,67314.01,630.5519
7/26/2024 13:00,67314.01,67976.05,67170,67887.88,1995.48652
7/26/2024 14:00,67887.88,68000,66892,67328.01,2379.19242
7/26/2024 15:00,67328,67751.01,67286,67560.01,1225.53699
7/26/2024 16:00,67560,67685.11,67366.79,67396,611.56316
7/26/2024 17:00,67396.01,67600,67303.07,67372,529.20633
7/26/2024 18:00,67372,67602.09,67336.08,67573.75,597.58976
7/26/2024 19:00,67573.74,68144.01,67552.47,67990,1555.75712
7/26/2024 20:00,67990,68000.01,67413.5,67435.17,884.14339
7/26/2024 21:00,67435.16,68200,67419.81,67946.01,941.42178
7/26/2024 22:00,67946,68086.02,67855.42,67926,459.37017
7/26/2024 23:00,67926,67976.1,67848,67907.99,230.64877
7/27/2024 0:00,67908,67946.01,67808.01,67872.27,424.91488
7/27/2024 1:00,67872.28,67874,67630,67657.99,301.13113
7/27/2024 2:00,67657.99,68070.01,67657.99,68028,344.6505
7/27/2024 3:00,68028,68081.57,67773.01,67798,475.53549
7/27/2024 4:00,67797.99,67898.2,67782.73,67866.01,210.67744
7/27/2024 5:00,67866.01,67998.05,67866,67895.21,253.3278
7/27/2024 6:00,67895.21,68094.03,67886.46,68092.89,552.14178
7/27/2024 7:00,68092.89,68295.39,68036.67,68036.68,899.43914
7/27/2024 8:00,68036.68,68176.44,67892.24,67986,593.02191
7/27/2024 9:00,67985.99,68217.22,67946.82,68217.21,444.66944
7/27/2024 10:00,68217.2,68275.64,68082.99,68155.41,309.17712
7/27/2024 11:00,68155.42,68212,68010.45,68209.88,487.137
7/27/2024 12:00,68209.88,68471.79,68195.43,68400,965.28244
7/27/2024 13:00,68400,69385.06,68399.99,69226.01,2533.40815
7/27/2024 14:00,69226.01,69399.99,68794.46,68981.69,1478.17223
7/27/2024 15:00,68981.69,69086,68583.69,68844,1218.5497
7/27/2024 16:00,68844,68979.32,68644,68684.01,610.23017
7/27/2024 17:00,68684.01,68754.34,68428.18,68540.01,821.17611
7/27/2024 18:00,68540,68990.03,68508.12,68542.76,841.42652
7/27/2024 19:00,68542.76,68641.53,67658.68,68246,2998.73711
7/27/2024 20:00,68246,68450,66650,67791.22,9441.78954
7/27/2024 21:00,67791.21,69182.94,67596,68860,3685.95466
7/27/2024 22:00,68860.01,68860.01,68502.6,68619.97,676.67595
7/27/2024 23:00,68619.97,68619.97,67749.5,67896.5,1142.993
7/28/2024 0:00,67896.49,68083.35,67260.54,67958,1184.2192
7/28/2024 1:00,67958,68285.43,67916,68090.01,483.06066
7/28/2024 2:00,68090.01,68149.45,67966,68149.45,260.89082
7/28/2024 3:00,68149.44,68149.45,67940.94,67940.95,287.53753
7/28/2024 4:00,67940.94,68024.18,67300,67338,750.45729
7/28/2024 5:00,67338,67500,67066.66,67422,765.5315
7/28/2024 6:00,67422.01,67590.82,67386,67486.01,363.16586
7/28/2024 7:00,67486,67560.86,67309.15,67560.86,519.16465
7/28/2024 8:00,67560.86,67564.48,67220,67380,403.65485
7/28/2024 9:00,67380,67550.28,67329.6,67433.65,254.57758
7/28/2024 10:00,67433.65,67686.39,67390.34,67560.01,441.61158
7/28/2024 11:00,67560.01,68000,67560.01,67836,671.09227
7/28/2024 12:00,67836.01,68123.32,67745.46,68000.01,530.60556
7/28/2024 13:00,68000.01,68044.01,67861.27,67988.01,309.86124
7/28/2024 14:00,67988.01,68024.99,67634.7,67746,602.6121
7/28/2024 15:00,67746,67777.77,67577.63,67645,325.75611
7/28/2024 16:00,67645,67753.26,67624,67680.01,249.9829
7/28/2024 17:00,67680.01,67998.42,67680,67988.47,309.88669
7/28/2024 18:00,67988.47,68318.43,67939.81,68236.01,608.47713
7/28/2024 19:00,68236,68295,68084.58,68112,342.16948
7/28/2024 20:00,68112,68164.76,67954.48,68007.99,221.81791
7/28/2024 21:00,68008,68069,67801.62,68021.93,324.46082
7/28/2024 22:00,68021.93,68253.59,67941.94,68010.24,421.43621
7/28/2024 23:00,68010.23,68277.83,67956,68249.88,236.664
7/29/2024 0:00,68249.88,68999,68168,68714.01,1541.58518
7/29/2024 1:00,68714.01,68833.33,68349.49,68547.99,631.12401
7/29/2024 2:00,68548,69635.14,68533.45,69559,2595.72315
7/29/2024 3:00,69558.99,69800,69302,69347.67,1204.99131
7/29/2024 4:00,69347.66,69475.65,69263.07,69368,752.39426
7/29/2024 5:00,69367.99,69800,69367.99,69662.07,1284.50311
7/29/2024 6:00,69662.07,69888,69551,69588.01,1097.84452
7/29/2024 7:00,69588.01,69611.3,69446,69528.01,1011.61388
7/29/2024 8:00,69528.01,69700,69375,69457.5,656.77325
7/29/2024 9:00,69457.51,69618.9,69440,69520,713.20072
7/29/2024 10:00,69520,69743.07,69378.8,69620,743.84688
7/29/2024 11:00,69620,69838.62,69580,69580.01,900.06669
7/29/2024 12:00,69580.01,69950,69396.74,69799.38,1451.28526
7/29/2024 13:00,69799.37,70079.99,69088,69273.6,4339.27014
7/29/2024 14:00,69273.59,69294.64,68071.98,68228.01,3026.68088
7/29/2024 15:00,68228.01,68304,67668.34,68104,2569.35164
7/29/2024 16:00,68103.99,68118,66800,66940.01,3974.77521
7/29/2024 17:00,66940.01,67177.52,66428,67015.08,3084.77284
7/29/2024 18:00,67015.09,67547.32,66940,67419.99,1330.02008
7/29/2024 19:00,67419.99,67549.73,67242.99,67303.05,693.95142
7/29/2024 20:00,67303.05,67392.01,67158,67369.99,469.94603
7/29/2024 21:00,67370,67510.01,67030,67500,717.72731
7/29/2024 22:00,67499.99,67553.66,67140,67227.36,460.75972
7/29/2024 23:00,67227.35,67264.01,66600,66784.69,1215.08884
7/30/2024 0:00,66784.68,66862.45,65862,66610,2915.26069
7/30/2024 1:00,66610.01,66886,66060.06,66211.33,1208.75036
7/30/2024 2:00,66211.32,66477.8,65958.57,66418.01,1133.36375
7/30/2024 3:00,66418,66680,66380,66610,732.36446
7/30/2024 4:00,66610,66808.04,66533.14,66808.04,532.22539
7/30/2024 5:00,66808.04,66808.04,66322.49,66484.01,729.74093
7/30/2024 6:00,66484.01,66775,66464.17,66766.01,399.62507
7/30/2024 7:00,66766,67000,66766,66952,834.68149
7/30/2024 8:00,66952,66999.92,66712,66772.01,687.68717
7/30/2024 9:00,66772.01,66900.56,66444,66608.01,562.09159
7/30/2024 10:00,66608.01,66687.34,66404.53,66581.87,601.07358
7/30/2024 11:00,66581.88,66720,66488.71,66574.01,476.42342
7/30/2024 12:00,66574,66820.01,66233.07,66668,1202.54612
7/30/2024 13:00,66668.01,66948,66332.61,66381.99,908.66387
7/30/2024 14:00,66382,66449.99,65660.89,65810,2571.18005
7/30/2024 15:00,65810.01,66332.01,65555,66216.01,1403.78889
7/30/2024 16:00,66216.01,66550.01,66145,66180.01,629.10607
7/30/2024 17:00,66180.02,66210.01,65684.68,65868.01,1013.37053
7/30/2024 18:00,65868.01,66074.98,65600,65824.01,857.83946
7/30/2024 19:00,65824,66008.01,65556.56,65931.02,950.33271
7/30/2024 20:00,65931.03,66240,65302.67,66186.01,1780.27506
7/30/2024 21:00,66186,66312.8,65942,66304,409.68569
7/30/2024 22:00,66304,66356.89,66072.43,66222,379.01701
7/30/2024 23:00,66222,66307.5,66130,66188,213.16105
7/31/2024 0:00,66188,66413,65881.96,66344,619.04281
7/31/2024 1:00,66344.01,66404.01,66104,66296,334.00952
7/31/2024 2:00,66295.99,66413.28,66068.63,66122.16,399.73998
7/31/2024 3:00,66122.17,66228.86,66026.12,66058,372.44784
7/31/2024 4:00,66058,66092,65496,65804,899.70132
7/31/2024 5:00,65804,66221.55,65578.51,66175.52,906.31705
7/31/2024 6:00,66175.53,66554.4,66120.6,66459.99,1123.26462
7/31/2024 7:00,66460,66527.11,66213,66224,447.50807
7/31/2024 8:00,66224,66370,66044,66312.01,609.60851
7/31/2024 9:00,66312.01,66374.01,66162.37,66262,347.22471
7/31/2024 10:00,66262.01,66262.01,65954.54,65992,516.06956
7/31/2024 11:00,65992,66144,65958,66094.01,356.84286
7/31/2024 12:00,66094.01,66294,66000,66153.82,553.77911
7/31/2024 13:00,66153.82,66849.24,66136,66508,1327.05883
7/31/2024 14:00,66508.01,66733.02,65963.25,66440,1822.66459
7/31/2024 15:00,66440.01,66560.01,66326,66379.99,663.87816
7/31/2024 16:00,66379.99,66751.32,66287.87,66362,678.14956
7/31/2024 17:00,66362.01,66836.3,66303.84,66686,716.24977
7/31/2024 18:00,66686.01,66733.99,66138,66527.99,1237.29065
7/31/2024 19:00,66527.99,66649.12,64957.14,65256.83,3777.68319
7/31/2024 20:00,65256.83,65422,64543.57,64595.81,2050.40584
7/31/2024 21:00,64595.81,65136.04,64530,64978,1450.50923
7/31/2024 22:00,64978,65058,64634,64980.01,730.42884
7/31/2024 23:00,64980.01,64996,64627.97,64628,685.56443
8/1/2024 0:00,64628.01,64841.29,64316.55,64645.9,1271.22941
8/1/2024 1:00,64645.9,64816.01,64099,64202,1394.76324
8/1/2024 2:00,64202,64254,63900,64110.01,1829.24939
8/1/2024 3:00,64110,64139.82,63750,63936.01,1273.19128
8/1/2024 4:00,63936.01,64058,63613.33,63740.41,1258.10705
8/1/2024 5:00,63740.41,64357.38,63584,64303.99,1574.31338
8/1/2024 6:00,64304,64454,64124,64226,767.67304
8/1/2024 7:00,64226,64488,64216.71,64328.59,507.42839
8/1/2024 8:00,64328.6,64560.01,64310,64507.17,671.75258
8/1/2024 9:00,64507.18,64701.41,64441.2,64466,741.11821
8/1/2024 10:00,64466.01,64610.01,64299.87,64584.55,679.91455
8/1/2024 11:00,64584.54,64690,64467.4,64674.25,562.26161
8/1/2024 12:00,64674.26,64926.52,64634.89,64883.98,793.66658
8/1/2024 13:00,64883.99,64949.58,64466.21,64754.03,824.8589
8/1/2024 14:00,64754.02,64776.75,63928.1,63935.83,1520.44035
8/1/2024 15:00,63935.83,63962,62666.07,62906.6,4867.57964
8/1/2024 16:00,62907.44,63203.99,62652.55,62908,2247.41429
8/1/2024 17:00,62908.01,63254.82,62302,63220,2830.78277
8/1/2024 18:00,63220,63435.75,62811.26,62954,2268.81997
8/1/2024 19:00,62953.99,63509.83,62944.01,63422.01,1194.87928
8/1/2024 20:00,63422.01,64776,63336.61,64760,2346.97089
8/1/2024 21:00,64760.01,65356,64628.01,64889.03,1718.44824
8/1/2024 22:00,64889.04,65659.78,64869.49,65184.37,1352.78035
8/1/2024 23:00,65184.37,65470.84,65000,65354.02,1044.62515
8/2/2024 0:00,65354.02,65596.14,64895.83,64897.99,882.43436
8/2/2024 1:00,64898,64898,64548.01,64647.99,936.14981
8/2/2024 2:00,64648,64821.99,63668,64359.91,1590.23256
8/2/2024 3:00,64359.92,64636.8,64246,64609.18,754.34259
8/2/2024 4:00,64609.17,64655.17,64438,64531.99,490.12041
8/2/2024 5:00,64531.98,64541.72,64078,64170.01,1001.77839
8/2/2024 6:00,64170.01,64640,63807.29,64477.21,1386.59857
8/2/2024 7:00,64477.22,64516.01,64124.87,64164.07,944.57984
8/2/2024 8:00,64164.07,64610,64044,64598.01,1005.20836
8/2/2024 9:00,64598.01,64618.75,64420.8,64511.99,560.78311
8/2/2024 10:00,64512,64873.61,64350,64764.93,804.0882
